--- INVENTARIO_DRIVE_START ---
Se encontraron 2274 archivos:
- [EL TAO DEL EMAIL MARKETING - Miguel Vázquez.epub] ID: 1r0COvpvZI1xmtUylAoqWxTxvKAwbGByv | Tamaño: 1067.59 KB
- [The FeynmanTechnique.pdf] ID: 1HgljM1wjgWtq9aop3yHpbwAAamoD0PCD | Tamaño: 273.48 KB
- [Introduction to the Zettelkasten Method • Zettelkasten Method.pdf] ID: 1mOJFpMWTsvRjWP1II3hAFEKd8W6QS24S | Tamaño: 3356.88 KB
- [Cornell_Note_Taking_Method_Updated.pdf] ID: 1gduEjza3iLIvTMZqF5DVfVBte-s6kyQH | Tamaño: 788.02 KB
- [Cornell Method of Taking Notes.pdf] ID: 1_g-KOy4GevzYb755AFUNQDEm3icbzeCN | Tamaño: 472.94 KB
- [Delivering Happiness_ A Path to Profits, Passion, and -- Tony Hsieh [Hsieh, Tony] -- 2010.epub] ID: 1ZnLxRHKeC2J4AthbaR9SATCV8GrkgU54 | Tamaño: 504.61 KB
- [Contagious  Why Things Catch On - Berger, Jonah - 2013.epub] ID: 10Y2pHLKF4Fo-mZ2Bl9PINb9GzgJp9wxG | Tamaño: 786.33 KB
- [La ciencia, su filosofí_a y su método -- Mario Bunge -- 1959 -- United Nations.epub] ID: 17HxejbaA7KhvMJmbepfvPjBhpUWzbB4n | Tamaño: 200.31 KB
- [La ciencia_ Su método y su filosofía -- Mario Bunge -- 4ta, [1995] 2001.pdf] ID: 1D9Rl_iflpEMQpv_H-yi1DZCNUbr6xBKD | Tamaño: 10839.68 KB
- [The 5 Balances of Health -- Marcos Mauzzka -2016.epub] ID: 1LFLE3q_SinNWn9S8413HGTz9OEO3l-e8 | Tamaño: 621.28 KB
- [Substance, Structure, Style and the Principles of Story -Robert McKee.pdf] ID: 1CjCcusTzhn3RBSV31clcKaXvUftX6BJR | Tamaño: 5992.17 KB
- [Show Your Work -- Austin Kleon -- 2015.pdf] ID: 1QhXaNoAIslCpjCpKTL_7g8d898zUBcSZ | Tamaño: 4888.35 KB
- [How to Write Copy That Sells _ The Step-By-Step System For -- Ray Edwards.pdf] ID: 1L-jIxfSrrkAmBq4Yl9gTeNNuh96ijY6w | Tamaño: 827.60 KB
- [How to Build Habit-Forming Products -- Nir Eyal, Ryan Hoover.pdf] ID: 12k085iLTjfOaUJruRBpDIqg1IjIsb_zt | Tamaño: 6479.52 KB
- [How to Write Seductive Web Copy_ An Easy Guide to Picking Up -- Duistermaat, Henneke -- 2013.epub] ID: 1Sc64Fc3yoqGuInO0dYjdcq5_1TcasljP | Tamaño: 416.66 KB
- [How to Write Funny_ Your Serious, Step-By-Step Blueprint For -- Dikkers, Scott -- Apr 18, 2014.epub] ID: 1gOHqf_R_UR2_MZLQZZs1TUDwv8FHJJuW | Tamaño: 681.60 KB
- [The advertising solution_ influence prospects, multiply -- Craig Simpson with Brian Kurtz -.pdf] ID: 191RVzieDdIvHGEKBp56itOlypNv2WKq- | Tamaño: 1160.71 KB
- [Isra Bravo-EMAIL-MARKETING-PARA-ATREVIDOS.pdf] ID: 13FtDj3Bx0KdaLgNYtcVg9OUf69OJZeiY | Tamaño: 163.10 KB
- [The Boron Letters -- Gary Halbert.pdf] ID: 1PRSFJ9moaAQ5_WnTaEA91YmmtdzQisCZ | Tamaño: 606.56 KB
- [Scientific Advertising - the Classic Book on the -- Claude Hopkins -- 1968.pdf] ID: 1WOnK-e2wSUYRnVB9YI5G9dfnA2xztJtC | Tamaño: 3845.58 KB
- [Maider Tomasena- Lista de verificación.pdf] ID: 1ogIPfh28289ryl8a4UOFAM3Ko1RpdjGY | Tamaño: 276.10 KB
- [Maider Tomasena- Emails a puerta fría -editable.pdf] ID: 1gUjyvqnJwFaaQk8yvXa7TXn8u8A8_zPV | Tamaño: 1097.31 KB
- [300 email marketing tips _ critical advice, strategies & -- Meeka Kothand.epub] ID: 1c9nBGAVf-bS9qw3W6JF_8qUQs3MCVz22 | Tamaño: 800.51 KB
- [Exactly What to Say_ The Magic Words for Influence and -- Phil M Jones -- 2017.pdf] ID: 19pXRk3EvAZKXnbnVYw1FsJOr0xxt9_3s | Tamaño: 683.39 KB
- [CONFESSIONS OF AN ADVERTISING MAN 2ND E -- David Ogilvy -- [Rev_ ed_], New York, New York State, 1988 -- Macmillan.pdf] ID: 1XCVqQX0Om34HQ7UQCB_EvWzJPsSQWQWi | Tamaño: 8237.39 KB
- [Articulo de Google sobre cadena de pensamientos.pdf] ID: 1BEwo_AiNxMSDQDWlf3Z9DzDec7aNcsNW | Tamaño: 870.87 KB
- [Psychology Curiosity -Articulo de George Loewenstein 1994.pdf] ID: 1q4bq7AjdKHy4K8hk12e3ieroaFIK9ssS | Tamaño: 2994.46 KB
- [La vaca púrpura -- Seth Godin.epub] ID: 1yRGZBN83KyctRC0vK4NhEetOClzgYOEg | Tamaño: 1272.89 KB
- [Cómo captar 10k suscriptores en 2 años.mp4] ID: 1T0rcX35h7Sp4On330QuX8PnVmzjtz53M | Tamaño: 1768217.28 KB
- [The Boron Letters_ES.md] ID: 1SP4gejCQXATU9hI0YoQeCJcfHxA4YY4X | Tamaño: 4.30 KB
- [The Boron Letters -En español.pdf] ID: 1sBUr11-lFxlqXskxoaC_5J6T2Eb_GfBK | Tamaño: 25.72 KB
- [A Memoir -- Roone Arledge -- 1st ed.epub] ID: 1S8mprxIWlBXddDTTeyPWmsiEqRoG4BRM | Tamaño: 2445.23 KB
- [Modulo 3 - C22 -Recursos_-Registro-de-Facturas.pdf] ID: 1nF4Qb-Br9k960FcEp60dAHRz7tjARE5N | Tamaño: 308.15 KB
- [Modulo 3 - C22 -Contenido_-Registro-de-Facturas.pdf] ID: 1_Qjy2MdUrKLEzOlMkDi0hQyTIyNcy4JS | Tamaño: 727.78 KB
- [Modulo 3 - C21 -Recursos_-Newsletter.pdf] ID: 1sMT7759iluyBVq9Zu4wsAxHChUI_vaCx | Tamaño: 308.17 KB
- [Modulo 3 - C21 -Contenido_-Newsletter.pdf] ID: 1vdCKPJW0z0ZXnyk0TbmoPJabTxaBIOBQ | Tamaño: 909.72 KB
- [Modulo 3 - C20 -Contenido_-Soporte-a-la-Educacion.pdf] ID: 1gUcMnpoFsARqBXS1Nyrkvo2boOzi55C_ | Tamaño: 713.87 KB
- [Modulo 3 - C18-Recursos_-Conversor-TXT-a-Markdown.pdf] ID: 1CoExs-so2zB38_Gqd4PXW-5w0PBXfccn | Tamaño: 291.88 KB
- [Modulo 3 - C18-Contenido_-Conversor-TXT-a-Markdown.pdf] ID: 1JAxsu0I7uhEL0fx5E_dXizKTRsndi_sg | Tamaño: 716.45 KB
- [Modulo 0- MANUAL_PROMPTS_NACHO_CASSY.pdf] ID: 1wSdPEPSF1UIFpcfmJfxUpMn5-ths0mtk | Tamaño: 11.30 KB
- [Modulo 0- CURSO-GPTs-19082024.docx.pdf] ID: 1FlJMGUc_0yMH7zpc8xNL38M4AmRTHWWL | Tamaño: 1627.75 KB
- [Modulo 2 - C13 -Rercursos_-GPTs-como-servicios-a-terceros.pdf] ID: 1BN7jwgeKLa8oGdeMcFHZYGML245be2jM | Tamaño: 306.73 KB
- [Modulo 2 - C17 -Recursos_-Consejos-Finales.pdf] ID: 1PPbOyFS7yq_sXgANKtUWdt95_hRmCt_N | Tamaño: 292.84 KB
- [Modulo 2 - C17 -Contenido_-Consejos-Finales.pdf] ID: 1E7VykgyZF4IBqv7DZXL5lij5xAo8DuwL | Tamaño: 810.42 KB
- [Modulo 2 - C16 -Contenido_-El-Plan-de-Accion.pdf] ID: 1R9ie7-Aobzdax-Gy3m1150LQoCWSih7L | Tamaño: 810.03 KB
- [Modulo 2 - C15 -Recursos_-El-Producto.pdf] ID: 1VKmlg5AEMfXfOxd2ABIsB8DQEy6zu-tG | Tamaño: 306.35 KB
- [Modulo 2 - C15 -Contenido_-El-Producto.pdf] ID: 1KDjiPsyy879pmtmnnpL-HZvUJ-IgRaF2 | Tamaño: 806.97 KB
- [Modulo 2 - C14-Recursos_-El-Target.pdf] ID: 1ETWsMvj8WBbZgYfgVaphSucw05s2oWYj | Tamaño: 294.12 KB
- [Modulo 2 - C14 -Contenido_-El-Target.pdf] ID: 1xv4uUaVXR6m7bC6oLszUvJ62mdGmwuOQ | Tamaño: 810.55 KB
- [Modulo 2 - C13 -Contenido_-GPTs-como-servicios-a-terceros.pdf] ID: 1MkofSdz_-s8Loy46PLPTv7oOm2d9QFkk | Tamaño: 801.54 KB
- [Modulo 2 - C12 -Recursos_-Ganar-dinero-depende-de-ti.pdf] ID: 1__5cyDh6wymTEZGf6GKKsMGz1SecQqsq | Tamaño: 295.15 KB
- [Modulo 2 - C12-Contenido_-Ganar-dinero-depende-de-ti.pdf] ID: 1L-Tcu8qznbDieCw6jOTbubjtWRSJFh16 | Tamaño: 716.04 KB
- [Modulo 1 - C5-Contenido_-Seguridad-y-Jailbreak-De-GPTS-GPTS-LAIA.pdf] ID: 1cWWuf-zY_XuzafqPYJY02FCwqyYfGSYZ | Tamaño: 713.71 KB
- [Modulo 1 - C11-Recursos_-Un-GPT-para-Hacer-Webs.pdf] ID: 1p7kCf8nCcNGmMEkM6MpS0MxanHvf1I0D | Tamaño: 297.57 KB
- [Modulo 1 - C11-Contenido_-Un-GPT-para-Hacer-Webs.pdf] ID: 1M580q5h4E6VbbI56ZZusLE_Diy1z-0kS | Tamaño: 919.35 KB
- [Modulo 1 - C10-Recursos_-GPT-a-Google-GPTS-LAIA.pdf] ID: 1Nc1Xv-YJfR9k30Ytj_RyLmIZCtnAo-cc | Tamaño: 302.10 KB
- [Modulo 1 - C10-Contenido_-GPT-a-Google-GPTS-LAIA.pdf] ID: 1CAQLYk75M0Nf1lqVMYeKlgcJJWeUnX_O | Tamaño: 729.61 KB
- [Modulo 1 - C9-Recursos_-Un-GPT-Conectado-A-Una-Base-De-Datos-GPTS-LAIA.pdf] ID: 18nbCoLz0Wanskfm-9hv8YVARuFlJwB-0 | Tamaño: 290.54 KB
- [Modulo 1 - C9-Contenido_-Un-GPT-Conectado-A-Una-Base-De-Datos-GPTS-LAIA.pdf] ID: 1SOxuSjT8D9UU4era5HNvZctVhmBQXLY7 | Tamaño: 723.43 KB
- [Modulo 1 - C8-Recursos_-Acciones-y-APIS-GPTS-LAIA.pdf] ID: 1Ef6u7O8477zAvGZ7VMCZ2wumQeZrvf2B | Tamaño: 306.62 KB
- [Modulo 1 - C8-Contenido_-Acciones-y-APIS-GPTS-LAIA.pdf] ID: 1j1SF4cUTutFBoKX6TbEzWRQ5W72-O4Gl | Tamaño: 915.92 KB
- [Modulo 1 - C7-Recursos_-Uso-De-Codigo-Dentro-De-Los-GPTS-GPTS-LAIA.pdf] ID: 1svQo6PU3zn8u2oFaBQTqUGW8GgOqqr-c | Tamaño: 296.25 KB
- [Modulo 1 - C7-Contenido_-Uso-De-Codigo-Dentro-De-Los-GPTS-GPTS-LAIA.pdf] ID: 1jaWAes_7Sjs_bfl7X19FWDliMY8h8388 | Tamaño: 813.95 KB
- [Modulo 1 - C6-Recursos_-Creacion-De-GPTS-GPTS-LAIA.pdf] ID: 18012HeYGXksTH_1VnHnWj7dPwnTY10IQ | Tamaño: 301.43 KB
- [Modulo 1 - C6-Contenido_-Creacion-De-GPTS-GPTS-LAIA.pdf] ID: 1faY7-suX0SLhmm6rKZI_4ENc5ZYRdWzO | Tamaño: 1006.06 KB
- [Modulo 1 - C3-Recursos_-Crea-Tu-Primer-GPT-GPTS-LAIA.pdf] ID: 1n4ud0-Cz8rb_ahY5N6-DUnAIw90SahZd | Tamaño: 310.07 KB
- [Modulo 1 - C5-Recursos_-Seguridad-y-Jailbreak-De-GPTS-GPTS-LAIA.pdf] ID: 169DuTFH2r3760cuALIAP4kOrAE19IIv2 | Tamaño: 294.10 KB
- [Modulo 1 - C4-Recursos_-Un-Buen-DATASET-GPTS-LAIA.pdf] ID: 1VNhrcOSeuEqIpxanZo06gZQ5y56ByANB | Tamaño: 294.84 KB
- [Modulo 1 - C4-Contenido_-Un-Buen-DATASET-GPTS-LAIA.pdf] ID: 1XzGZx-bTC3vfIolZBrbH6fcFab02Lud7 | Tamaño: 809.37 KB
- [Modulo 1 - C3-Contenido-Crea-Tu-Primer-GPT-GPTS-LAIA.pdf] ID: 1y_zs8YKCEzUDhTH2VEIVa7QmW6VTBvIb | Tamaño: 911.66 KB
- [Modulo 1 - C2-Recursos_-Herramientas-de-openai-y-configuracion-de-cuenta-GPTS-LAIA.pdf] ID: 1Cd-we8RckAC8J1yJonX3JThALsGslKmh | Tamaño: 302.51 KB
- [Modulo 1 - C2-Contenido_-Herramientas-de-openai-y-configuracion-de-cuenta-GPTS-LAIA.pdf] ID: 1he0VNVX7ytZYc-VHqdbh7LGYRcyCMZMW | Tamaño: 927.19 KB
- [Modulo 1 - C1-Recursos_-Utilidad-de-los-GPTs-LAIA.pdf] ID: 184MKe44_Yn15xaQu-1H_TB9jxdZ0fs_T | Tamaño: 294.89 KB
- [Modulo 1 - C0-Contenido_-Introduccion-GPTs-LAIA.pdf] ID: 1kuPd47ZaFDoaavFqdPkKPatxt5WYUQjp | Tamaño: 910.44 KB
- [Modulo 1 - C1-Contenido_-Utilidad-de-los-GPTs-LAIA.pdf] ID: 18_1hLAnZJ0zajCPtw3mEE3-_AQD3Ae0n | Tamaño: 713.56 KB
- [Modulo 1 - C0-Recursos_-Introduccion-GPTs-LAIA.pdf] ID: 1psC2oL727RFndagm6WTqCvblQLurcHbP | Tamaño: 300.77 KB
- [Big bus handbook 2024.pdf] ID: 1JshX3aCQEjC_GtuGAdZuFg73Nspz1Zt9 | Tamaño: 12226.79 KB
- [Las Meditaciones de Marco Aurelio -- Marcus Aurelius.epub] ID: 1S8FA1zFWdI3VnQetQbrAUJAGROLAa045 | Tamaño: 343.50 KB
- [Aprendiendo de los mejores 3 - Tu desarrollo personal es tu -- Francisco Alcaide Hernández.epub] ID: 1WN1m1zh-4flK-QKWnwE8YdT3vsBQhAog | Tamaño: 1077.49 KB
- [Built to Last -Successful Habits of Visionary Companies -- Jim Collins; Jerrold Mundis; Jerry I_ Porras -- 1995.epub] ID: 1AtjjwR173n6JO0PitLTkPhdjiV0avujK | Tamaño: 1499.04 KB
- [Alimenta tu cerebro (Colección Vital)_ El sorprendente poder -- Perlmutter, David -- 2015.epub] ID: 1JMa-tmTyI-5hC75UzFT0yffGQj-wyOBZ | Tamaño: 1237.59 KB
- [300 palabras -- Isra Bravo -- 2025.epub] ID: 1kszebrymbmFoml1VALE7GoyT_D79kPjv | Tamaño: 523.75 KB
- [Cerebro de pan -- David Perlmutter -- 2013.epub] ID: 1vWvuJ3wPI26lH3LCWcHTh1eezLQtpk7E | Tamaño: 552.28 KB
- [El Lenguaje del Cuerpo -  Cómo interpretar a los demás a -- Allan Pease & Barbara Pease -- 2014.epub] ID: 1vlLLS8LnGoUmVmE0sXm2elpSH6ctblDi | Tamaño: 18388.36 KB
- [Seguridad-y-Jailbreak.pdf] ID: 1J2rUGuisQE7CN8qtNPrJkK0SWR87Uekp | Tamaño: 273.26 KB
- [Construyendo-un-GPT-con-Documentacion.pdf] ID: 1J3xuoKR7DPvT6Mn0V0goY3_U8NmSaR8O | Tamaño: 274.09 KB
- [Un-buen-Data-Set.pdf] ID: 1koY5NYZm0BOsZK-3zgrcE227vZkWL0ie | Tamaño: 196.30 KB
- [Creando-un-GPT-Sencillo.pdf] ID: 1MYdc-cPUOgakUaT-gqLgj0eEN2_jpuYZ | Tamaño: 310.92 KB
- [Instrucciones.pdf] ID: 1buNBJz-6jQbZiQ8kEensedfO2KDv8fdj | Tamaño: 234.80 KB
- [Interfaz-del-GPT-builder.pdf] ID: 1rnXxCm3KIhJZKFwh_0yoLY4R985J-u_U | Tamaño: 276.73 KB
- [Introduccion-a-los-GPTS.pdf] ID: 1rfIPJKS5pMbATu3lROziDcMKCoQ5IZJw | Tamaño: 230.31 KB
- [El Cerebro y la Inteligencia Emocional - ACTUALIZADO -- Daniel Goleman -2015.epub] ID: 1Pi5TG_MrR-yGBuoEKy1U5n7Eb2KmJyRl | Tamaño: 379.54 KB
- [Recursos_Los-primeros-agentes-de-IA.pdf] ID: 1r-V1KInFAygakqo-mZbB9mdfjUzcDsJG | Tamaño: 160.08 KB
- [Contenido_Los-primeros-agentes-de-IA.pdf] ID: 1s-XJnB8DXRiSmgwAzSSAd50Q2ntWffpu | Tamaño: 355.31 KB
- [Recursos_Modelos-de-Razonamiento.pdf] ID: 1cjIpEADqPJ9ePsO3MA8Op19qFwxvCtvz | Tamaño: 164.21 KB
- [Prompt-o1.pdf] ID: 13xF19-KyTkVUwF_q58UH0uL6hrJm_O_j | Tamaño: 170.36 KB
- [Contenido_Modelos-de-Razonamiento.pdf] ID: 1IDBWQi1syNNqOZ6zerG0lGGhx6_40Ljg | Tamaño: 359.84 KB
- [Contenido_Ejemplos-practicos-con-ChatGPT-3.docx.pdf] ID: 1S84ZDJdENNs0LQsTUIfG3lpIIYvyINd8 | Tamaño: 347.40 KB
- [Contenido_Ejemplos-practicos-con-ChatGPT-2.docx.pdf] ID: 1KggXNxYTxWc4xPn3dsxgV6VKfvuV0T1I | Tamaño: 377.51 KB
- [Desarrolla una mente prodigiosa -- Ramón Campayo Martínez -- 2004.epub] ID: 1rJMCl64w8_ba1agZm_j0tEihrPXQ_YpG | Tamaño: 1239.95 KB
- [Diccionario de refranes - Estudio de la Universidad de Valencia.pdf] ID: 1Luc2pN2Y1fBJJohvgZ4o19DogIroCVLF | Tamaño: 3936.83 KB
- [Diccionario De Refranes, Adagios, Proverbios Modismos, -- José María Sbarbi y Osuna -- 2013.epub] ID: 18UGJkNdyk04OERvylRsuWYEm4Arhesfc | Tamaño: 1730.53 KB
- [El porqué de los dichos -- José María Iribarren -- 1954.epub] ID: 1z-15M0adzr6KYwhHNUHSgtKuJava2xcU | Tamaño: 1493.91 KB
- [Sin trigo, gracias_ Dile adiós al trigo, pierde peso y come -- Dr_ William Davis - 2011.epub] ID: 1tNo3915JW4NEb5i43k62vHmVuOmox-ZO | Tamaño: 321.58 KB
- [Vendes o vendes - Cómo salirte con la tuya en los negocios - Grant Cardone.epub] ID: 1qBByNFUp7w9nypEpvE3eoqYHaopsSMP2 | Tamaño: 7838.84 KB
- [Fuera de serie -- Malcolm Gladwell -- 2009.epub] ID: 198tOo5mzIya5rqhFePoVI0aU8Td5EEkh | Tamaño: 692.79 KB
- [Por Que Compramos - Paco Underhill.pdf] ID: 117thTyqaTpNsnl9YssMYWFpEI-U8K92a | Tamaño: 14776.41 KB
- [Cashvertising - How to Use More Than 100 Secrets of -- Whitman, Drew Eric -.epub] ID: 1JU7p2ejP2VkoJiCdZY7r-lSgEzEAHnCB | Tamaño: 597.12 KB
- [El pequeño libro de las grandes citas - 1750 frases -- Gregorio Doval Huecas.epub] ID: 11ywJrv9FlZHn7in0arEQm5E9F5gArGTC | Tamaño: 232.98 KB
- [El momento clave  -  Las pequenas cosas que producen grandes -- Malcolm Gladwell - 2001.epub] ID: 1bLDfg2IbHU_fylTpGK0a7IhpLo6OUqKq | Tamaño: 538.06 KB
- [La clave del exito - Malcolm Gladwell.epub] ID: 1sP0sQeR6LSWsOCBHf094V8bGXo9PlERv | Tamaño: 300.82 KB
- [El pequeño libro rojo de las ventas - 12,5 grandes secretos -- Jeffrey Gitomer.epub] ID: 1CaQyFzYMcgdEQvUIWvtn7qIADK23QiLT | Tamaño: 1530.67 KB
- [The direct mail solution - a business owner's guide to - Craig Simpson and  Dan S Kennedy.epub] ID: 1fHy2r6r6O_fxR0e4Kl57Z8xKmIS5lzuV | Tamaño: 2684.83 KB
- [The advertising solution - influence prospects, multiply -- Craig  Simpson; Brian Kurtz.epub] ID: 1jd1N8sXh6WhaMigd313LiAlRGyOecZpw | Tamaño: 477.25 KB
- [Contenido_Ejemplos-practicos-con-ChatGPT-1.docx.pdf] ID: 1up8K3GTYbEEzrncYrs2qI2qigtEGxmLq | Tamaño: 372.03 KB
- [10M - Buyoloy-  Martin Lindstrom.md] ID: 1guIO499K_qztzt-B_OtwWui0LET77ZU5 | Tamaño: 448.26 KB
- [Buyology -  Verdades y mentiras de por qué compramos - Martin Lindstrom.epub] ID: 1rH6107ebHJyVDnMdzeZF4itJ0HkhJ6N2 | Tamaño: 373.53 KB
- [10M- Breakthrough advertising- Eugene Schwartz.md] ID: 1acaO-BulJBVwntt_lqQxdey8tgpVG1T3 | Tamaño: 0.07 KB
- [10M - Breakthrough Advertising - Eugene Schwartz.md] ID: 1Cl_Na_S203cdowNV-Zc4TrDrlpj2zk_V | Tamaño: 369.64 KB
- [Breakthrough Advertising -- Eugene Schwartz.epub] ID: 15uQvUzOp1Z5RVigdvqkIcJfrV2XvlrQI | Tamaño: 1776.51 KB
- [10M. The boron letters.md] ID: 1i-YiGYPmXzwLDet8Z5zQVL8e2eZlACxq | Tamaño: 0.04 KB
- [10M- Seis sombreros. Edward Bono.md] ID: 1LDLuMDhNdzM8g0QIRuENhjca_gjEyJYT | Tamaño: 228.57 KB
- [10M- Arquitectura de la persuasion.Masterson.md] ID: 1rvFlLEZ-v1DUG_FgD2ovVc6RxOhTVDEs | Tamaño: 144.52 KB
- [10M - vendes o te venden - Grant Cardone.md] ID: 1JIXd09TX8FVfIlXTauCpm9UfzPvgkAAR | Tamaño: 0.10 KB
- [10M. Daniel Kahneman. Pensar rapido pensar despacio.md] ID: 1-WCB-yGHZXKnJLHyeAiyxG-Pm9tv_qpO | Tamaño: 1265.82 KB
- [10M- Bencivenga.md] ID: 1yqOqYgmRLr_P7b4oEVBbxH280hZ-v9EX | Tamaño: 301.44 KB
- [10M - Predictably irrational de Dan Ariely.md] ID: 1YueHPSt3Rx0h0GDVe9jhxEl_-gv3EfGr | Tamaño: 513.03 KB
- [10M- Influence de Robert Cialdini.md] ID: 1TDnXIPZ4GJViorHImhryEu0-Xr8OtWJh | Tamaño: 664.46 KB
- [10M - Presuacion de Robert Cialdini.md] ID: 1k2lItddGeU4X_57AGwnVmX8usYBz2KDr | Tamaño: 798.70 KB
- [10M -Scientific advertising - Claude Hopking.md] ID: 1WUtBbUAxAIOaGU_TVTsSqRvGM2fhajlD | Tamaño: 0.03 KB
- [10M- Invisible_Selling_Machine_Ryan_Deiss.md] ID: 1xEDNtZcNaUZbykiaDTLATzoIcgU9oABt | Tamaño: 7.05 KB
- [Contenido_Pompt-Enginering.docx.pdf] ID: 1p_Ke53hxzIwV12k2ALTtfeRFubHaY14I | Tamaño: 408.44 KB
- [Contenido_-Otras-funciones-avanzadas-de-ChatGPT.docx.pdf] ID: 1udITmbLdsHKhpiSvIdMk04IGDd0Lnl0I | Tamaño: 259.01 KB
- [Contenido_-Otras-herramientas-de-ChatGPT.pdf] ID: 1QzoSZ7PcOZzQV-8B_wrO5a4zfLFHjbsf | Tamaño: 349.69 KB
- [Neuro oratoria - Jürgen Klaric.epub] ID: 1MAPKw1_gQABKy_y50QiRykOWEQh6Tk9B | Tamaño: 3613.46 KB
- [The Bald Truth -- David Falk -- 2018.epub] ID: 1i27pNzTszoR-PUOQgMk29Ww3fWzfnPyC | Tamaño: 432.80 KB
- [Seis sombreros para pensar -- Edward de Bono -- 1a ed_, 2a imp, 2012 -- Paidós.epub] ID: 10lbYrd72oFWpe2vRjyjdryLuFjPqNDfp | Tamaño: 190.41 KB
- [El libro rojo de la publicidad -- Luis Bassat -- 2013.epub] ID: 1WCHF9nK43VHDRIcDd1tR88dPTh3Hlh0a | Tamaño: 778.57 KB
- [Contenido-Introduccion-ChatGPT-e-Interfaz.docx-1.pdf] ID: 1rFAARJLE9EOzBo45-cXCcMZRS8OYrfYo | Tamaño: 353.84 KB
- [Contenido_-LLMs-Nuestra-interaccion-con-la-IA-.docx.pdf] ID: 1RvZX40pRUYn4UL29e5OBTOVFOZkRa0ik | Tamaño: 392.90 KB
- [Contenido_La-era-de-los-Agentes-1.pdf] ID: 1EWT188j1nC4vCHKBizZ_t2xiuRa93idP | Tamaño: 383.21 KB
- [Contenido_Beneficios.docx.pdf] ID: 1aNHaXT9g4h-ybAnsRkJDUMLL0QCuv3OP | Tamaño: 334.41 KB
- [Contenido_Tercera-Ola.docx.pdf] ID: 1dqbWRorGDD-COwCChXE_mGZ_n6ZwWDdI | Tamaño: 350.52 KB
- [Contenido_Segunda-Ola.docx.pdf] ID: 1nhFRpqJlEwibEFLE8gIYWrhffGNSTP-t | Tamaño: 351.19 KB
- [Contenido_Primera-Ola.docx.pdf] ID: 1e2ckxY81FLhhpCV5AMzdd9HZaR1FaiJf | Tamaño: 343.22 KB
- [Contenido_La-IA-Generativa.docx.pdf] ID: 1Mnw7WsjSiBE_zQ1EIQaQNiE6xRb0qiYI | Tamaño: 357.78 KB
- [Contenido-Fondo-Machine-Learning-Y-Deep-Learning.docx.pdf] ID: 1rkhLplLG5GFvZ8cSRW8ti-1RWxKFgqch | Tamaño: 464.81 KB
- [Contenido_Historia-De-La-IA.docx.pdf] ID: 1jIeDXuirnzfilDDmhiHs0TfPVPdF7Idr | Tamaño: 390.19 KB
- [DICCIONARIO-INTELIGENCIA-ARTIFICIAL.pdf.pdf] ID: 1a_QBWLmD60d6TJdB75s6-grnXeRy_nu0 | Tamaño: 439.32 KB
- [Contenido_Usando-ChatGPT.docx.pdf] ID: 1E3DOVWRdeDWEvbhaoHyFidUvon6e1Bez | Tamaño: 243.44 KB
- [Contenido_-El-Prompting.docx.pdf] ID: 1EX4RGWDvheoc13Ol_lW5mMyYZhg2kXeF | Tamaño: 361.64 KB
- [Marketing Bullets -- Gary Bencivenga, Macy Boyd - 2010.pdf] ID: 1kEt-WFJ4F2802tnpfPhzPRvclG8nZc-R | Tamaño: 11786.09 KB
- [Great Leads_ The Six Easiest Ways to Start Any Sales Message -- Masterson, Michael; Forde, John.epub] ID: 108SEs3IY9KaBr8W5hQxA-apqIYm7BZ-s | Tamaño: 2636.45 KB
- [Ideas que pegan (Spanish Edition) -- Chip Heath & Dan Heath.epub] ID: 1MmDELGQXYA1Ehcq2PWeEhkaQXawiJasx | Tamaño: 594.17 KB
- [El camino hacia la riqueza_ Estrategias de éxito para el -- Brian Tracy.epub] ID: 19YvsAnI0MBkCIXOjyCiAKXqE5paShQoC | Tamaño: 320.90 KB
- [Seamos tan inteligentes como la naturaleza -- Gunter Pauli -- 2018.epub] ID: 1M89EGC696Pdf-DFkvF-RVtQRpslLCwa1 | Tamaño: 783.90 KB
- [markdown2PDF_v1.0.0383.pdf] ID: 1i5VgTTHbdGVFTZmowD1vOYyZSONeQfgr | Tamaño: 333.61 KB
- [XX3- Vilma Nunez- RESUMEN+EJECUTIVO.+CLASE+3.+AI+MARKETING+SUMMIT.+.pdf] ID: 1BcJi9gQRyBkFl70yZfmqfIiI-mcUYjx8 | Tamaño: 23499.44 KB
- [XX2- Vilma Nunéz- RESUMEN+EJECUTIVO.+CLASE+2.+AI+MARKETING+SUMMIT..pdf] ID: 1IrZxHBNs9EPF930d7uhTOzV3VMLkzJqc | Tamaño: 26471.62 KB
- [XX1-Vilma Nuñez-  RESUMEN+EJECUTIVO.+AI+MARKETING+SUMMIT.+CLASE+1.+.pdf] ID: 1GHs0JIn9huPbyeLFjUaH9Ia3ZiRim6Dt | Tamaño: 23563.18 KB
- [Factura- CONVIERTE MAS_ Invoice 000075984- Vilma Nuñez.pdf] ID: 1SwCOX0oSlzoHdcDeljPeeWqvVZmy1PN- | Tamaño: 26.95 KB
- [Las neuronas de Dios -  Una neurociencia de la religion -  Diego Golombek.epub] ID: 1ds9TEV7ON_YNgL_hPfmjw8GXcz8k5udM | Tamaño: 1162.49 KB
